DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|CONTENT_AREA|YEAR|STUDENTGROUP|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT|ENROLLMENT_PERCENTAGE
2690|8881|E|1|2011|8|35|70|7.1|18.2|14|22|NULL
2690|8881|E|1|2011|7|30|50|28.1|65.1|64|106|NULL
2690|8881|E|1|2012|2|43|63.5|34.4|56.9|32|51|NULL
2690|8881|E|1|2012|1|26.5|70.5|18.4|44.4|38|72|NULL
2690|8881|E|2|2012|2|57|38.5|65.6|75|32|52|NULL
2690|8881|E|2|2012|8|34.5|74|16.7|17.4|12|23|NULL
2690|8881|E|2|2012|4|52|45|50.9|59|55|105|NULL
2690|8881|E|2|2012|12|57|26|82.4|100|17|17|NULL
2690|8881|E|2|2012|1|46.5|48|42.1|50.7|38|73|NULL
2690|8881|E|1|2012|6|23|66|25|28.6|4|7|NULL
2690|8881|E|2|2012|5|49.5|44.5|51.5|61|66|118|NULL
2690|8881|E|1|2012|8|29.5|78|8.3|17.4|12|23|NULL
2690|8881|E|1|2012|10|86|48|100|100|3|4|NULL
2690|8881|E|2|2012|7|53.5|40.5|60.3|70.6|58|102|NULL
2690|8881|E|1|2012|11|34|82|5.3|0|19|19|NULL
2690|8881|E|2|2012|11|39|69|21.1|0|19|19|NULL
2690|8881|E|2|2012|6|58|40.5|75|57.1|4|7|NULL
2690|8881|E|1|2012|3|23|68|33.3|55.6|15|18|NULL
2690|8881|E|1|2012|4|39|67|23.6|48.6|55|105|NULL
2690|8881|E|1|2012|12|43|49.5|50|93.8|16|16|NULL
2690|8881|E|1|2012|7|40.5|63.5|29.3|57|58|100|NULL
2690|8881|E|2|2012|10|52|16|100|100|3|4|NULL
2690|8881|E|1|2012|5|39|67.5|25.8|50.9|66|116|NULL
2690|8881|E|2|2012|9|52|45|50.7|59.5|67|121|NULL
2690|8881|E|1|2012|9|34|68|22.4|47.9|67|119|NULL
2690|8881|E|2|2012|3|52|42|60|70|15|20|NULL
2690|8881|E|2|2013|12|47|20|78.9|94.7|19|19|NULL
2690|8881|E|1|2013|10|31|24.5|100|100|2|2|NULL
2690|8881|E|1|2013|1|52|64|44.2|65.3|43|75|NULL
2690|8881|E|2|2013|4|48|46|53.8|61.1|65|108|NULL
2690|8881|E|1|2013|8|27.5|77|25|37.5|12|16|NULL
2690|8881|E|2|2013|7|54|41.5|66.7|70.5|60|105|NULL
2690|8881|E|2|2013|8|30|77|8.3|17.6|12|17|NULL
2690|8881|E|1|2013|12|28|37.5|33.3|83.3|18|18|NULL
2690|8881|E|2|2013|11|44.5|71.5|22.2|11.1|18|18|NULL
2690|8881|E|1|2013|7|50|59|45.2|70.4|62|108|NULL
2690|8881|E|2|2013|1|49|49|50|59.5|42|74|NULL
2690|8881|E|2|2013|2|51|37|66.7|68.8|30|48|NULL
2690|8881|E|2|2013|3|54|21|85.7|78.6|7|14|NULL
2690|8881|E|1|2013|9|50|61.5|40.3|65.6|72|122|NULL
2690|8881|E|1|2013|5|48.5|59.5|41.4|69.2|70|117|NULL
2690|8881|E|1|2013|6|55|82.5|50|14.3|4|7|NULL
2690|8881|E|1|2013|11|54.5|79|33.3|27.8|18|18|NULL
2690|8881|E|2|2013|6|47|61|25|0|4|7|NULL
2690|8881|E|1|2013|3|78|50|85.7|85.7|7|14|NULL
2690|8881|E|1|2013|4|48|61|37.3|63.6|67|110|NULL
2690|8881|E|1|2013|2|47|57|38.7|67.3|31|49|NULL
2690|8881|E|2|2013|5|50|44|58.8|67|68|115|NULL
2690|8881|E|2|2013|10|24|15|50|100|2|2|NULL
2690|8881|E|2|2013|9|51|44|57.1|62.5|70|120|NULL
2690|8972|M|2|2011|8|51|67.5|35|19.6|40|46|NULL
2690|8972|M|1|2011|7|29|62|15.5|50|554|615|NULL
2690|8972|M|1|2011|8|43|91|25|20|40|45|NULL
2690|8972|M|2|2011|6|28.5|33|32.8|50.8|58|61|NULL
2690|8972|M|1|2011|3|29.5|58|17.7|60.7|294|330|NULL
2690|8972|M|1|2011|4|30|68|14.7|35|300|330|NULL
2690|8972|M|2|2011|5|38|29|57.4|68.9|535|601|NULL
2690|8972|M|2|2011|2|35.5|27.5|58.7|71.8|288|319|NULL
2690|8972|M|2|2011|9|38|35|48.7|60.3|474|539|NULL
2690|8972|M|2|2011|10|33|13|79.8|97.5|119|123|NULL
2690|8972|M|2|2011|3|36|24|59.9|78.6|294|332|NULL
2690|8972|M|2|2011|7|37|28|56.4|70.9|553|616|NULL
2690|8972|M|2|2011|12|29.5|12|78.1|98|146|149|NULL
2690|8972|M|1|2011|6|38|73|14|33.9|57|60|NULL
2690|8972|M|1|2011|1|30.5|64|17.6|48.2|306|341|NULL
2690|8972|M|1|2011|2|29|64|14.6|47.6|288|319|NULL
2690|8972|M|2|2011|1|37|31|51.5|63.1|305|343|NULL
2690|8972|M|1|2011|5|29|63|16.4|49.3|537|600|NULL
2690|8972|M|2|2011|4|37|38|50.2|55.8|299|330|NULL
2690|8972|M|1|2011|11|39.5|91|9.2|5.2|152|158|NULL
2690|8972|M|2|2011|11|47|59|31.8|18.6|154|161|NULL
2690|8972|M|1|2011|12|15|32|28|94|150|152|NULL
2690|8972|M|1|2011|10|25.5|33|27.1|95.9|118|122|NULL
2690|8972|M|1|2011|9|31.5|68|13.4|36.9|476|538|NULL
2690|8972|M|2|2012|3|37|22|62.1|76.1|277|314|NULL
2690|8972|M|1|2012|1|41|69|22.1|47.1|317|348|NULL
2690|8972|M|2|2012|5|37|29|54.7|65.9|552|607|NULL
2690|8972|M|2|2012|11|50|63|36.8|19.3|144|150|NULL
2690|8972|M|2|2012|8|47|65|31.7|16.3|41|45|NULL
2690|8972|M|1|2012|8|30|94|2.4|9.3|41|44|NULL
2690|8972|M|2|2012|6|47|29|55.2|70|29|32|NULL
2690|8972|M|1|2012|3|42|65|30.7|56.9|280|314|NULL
2690|8972|M|2|2012|9|38|35|48.6|58.7|463|517|NULL
2690|8972|M|1|2012|6|40|71|26.7|35.5|30|32|NULL
2690|8972|M|1|2012|7|41|69|23.5|48.4|544|595|NULL
2690|8972|M|2|2012|2|39|25|60.3|71.9|267|291|NULL
2690|8972|M|1|2012|9|41.5|76|15.9|34.6|466|517|NULL
2690|8972|M|2|2012|4|36|37|48|56.6|304|325|NULL
2690|8972|M|1|2012|10|33|39.5|46.2|92.6|119|122|NULL
2690|8972|M|2|2012|7|37|27|56.5|69.8|540|594|NULL
2690|8972|M|1|2012|2|41|71|22|44.1|268|291|NULL
2690|8972|M|2|2012|12|30|10|73.8|97.3|145|148|NULL
2690|8972|M|1|2012|11|53|93|9.7|6.2|145|151|NULL
2690|8972|M|2|2012|1|35|32.5|50|61.3|314|348|NULL
2690|8972|M|1|2012|4|38|75|14.1|34.9|305|325|NULL
2690|8972|M|1|2012|5|41|70|21.8|46.3|555|607|NULL
2690|8972|M|2|2012|10|33.5|11.5|78.8|97.5|118|122|NULL
2690|8972|M|1|2012|12|29|35|47.6|91.8|145|148|NULL
2690|8972|M|2|2013|8|22|64|22.4|23.4|67|77|NULL
2690|8972|M|2|2013|7|34|32|53.7|59|589|639|NULL
2690|8972|M|1|2013|3|38.5|66.5|23.9|50.6|238|261|NULL
2690|8972|M|2|2013|12|31|10|82|98.8|161|161|NULL
2690|8972|M|1|2013|8|33|93|7.2|13|69|77|NULL
2690|8972|M|1|2013|7|34|72|16.4|39|592|641|NULL
2690|8972|M|2|2013|1|34|38|46.8|52.6|359|388|NULL
2690|8972|M|2|2013|2|33|31|54.9|58.2|297|328|NULL
2690|8972|M|2|2013|4|34|40|43.2|46.2|419|455|NULL
2690|8972|M|1|2013|6|22|88|0|17.2|27|29|NULL
2690|8972|M|1|2013|1|35|73|17.1|38.3|363|389|NULL
2690|8972|M|2|2013|11|36|69|21.6|10.8|167|167|NULL
2690|8972|M|1|2013|10|28.5|38|42.9|89.8|98|98|NULL
2690|8972|M|1|2013|5|35|74|16.1|37|634|689|NULL
2690|8972|M|1|2013|11|39.5|96|3|1.2|168|168|NULL
2690|8972|M|1|2013|2|33.5|74|13.4|33.7|298|329|NULL
2690|8972|M|2|2013|3|30|21|63.3|70.9|237|261|NULL
2690|8972|M|2|2013|6|32|47|44|40.7|25|27|NULL
2690|8972|M|2|2013|9|32.5|39|45|48.5|558|618|NULL
2690|8972|M|1|2013|12|25.5|40.5|32.3|90.9|164|164|NULL
2690|8972|M|1|2013|9|35|78|10.7|27.7|563|620|NULL
2690|8972|M|2|2013|10|40|10|81.6|96.9|98|98|NULL
2690|8972|M|2|2013|5|34|34|50.7|55.7|631|689|NULL
2690|8972|M|1|2013|4|32|77|10.6|28|423|457|NULL
470|9027|E|1|2011|2|57|46.5|58|61.9|50|85|NULL
470|9027|E|2|2011|12|60|18|88.5|100|26|26|NULL
470|9027|E|1|2011|1|59|53|57.5|65.8|73|112|NULL
470|9027|E|1|2011|7|60.5|50|60.7|68.4|112|175|NULL
470|9027|E|1|2011|11|63.5|76|28.1|21.9|32|32|NULL
470|9027|E|2|2011|1|37.5|50.5|34.4|41.6|64|101|NULL
470|9027|E|2|2011|8|20|79|0|15.8|11|20|NULL
470|9027|E|2|2011|11|44|75|20.7|3.4|29|29|NULL
470|9027|E|1|2011|8|31|64|27.3|28.6|11|22|NULL
470|9027|E|2|2011|5|44|39|50.7|61.1|69|108|NULL
470|9027|E|2|2011|9|44|47|44.9|49.4|107|175|NULL
470|9027|E|2|2011|10|99|17|100|100|1|1|NULL
470|9027|E|1|2011|4|55|56|51.2|55|84|133|NULL
470|9027|E|1|2011|12|52|25|80.6|100|31|31|NULL
470|9027|E|2|2011|4|41|52|38.6|38.1|70|114|NULL
470|9027|E|2|2011|2|47|35|61.4|60.8|44|75|NULL
470|9027|E|1|2011|9|57|52|57.4|63.9|122|196|NULL
470|9027|E|1|2011|10|95|30|100|100|1|1|NULL
470|9027|E|1|2011|5|56|43|60.9|72.6|69|106|NULL
470|9027|E|1|2011|3|62|41|71.8|82.8|39|64|NULL
470|9027|E|2|2011|3|45|38|57.9|71|38|62|NULL
470|9027|E|2|2011|6|44|56|35.9|31.3|39|68|NULL
470|9027|E|1|2011|6|60.5|56|53.7|53.9|54|91|NULL
470|9027|E|2|2011|7|46|42|50.5|53.8|97|156|NULL
470|9027|E|2|2012|9|45|51|42.2|41.4|83|158|NULL
470|9027|E|1|2012|10|75.5|22|100|100|2|2|NULL
470|9027|E|2|2012|5|42|49.5|47.3|49.5|55|102|NULL
470|9027|E|2|2012|6|48|64|33.3|29.3|30|58|NULL
470|9027|E|2|2012|3|46.5|35.5|62.5|70.5|24|44|NULL
470|9027|E|2|2012|1|44|49|44|50|50|93|NULL
470|9027|E|2|2012|8|15|79|0|0|7|18|NULL
470|9027|E|1|2012|11|49|86|7.4|7.4|27|27|NULL
470|9027|E|1|2012|9|43|64|26.9|54.9|104|182|NULL
470|9027|E|2|2012|7|46.5|50|46.2|47.5|78|142|NULL
470|9027|E|2|2012|2|48|66|40|31.3|35|67|NULL
470|9027|E|2|2012|11|45|79|14.3|4.8|21|22|NULL
470|9027|E|2|2012|12|45.5|28|72.7|95.5|22|22|NULL
470|9027|E|1|2012|1|44.5|59.5|35|65|60|103|NULL
470|9027|E|1|2012|2|43.5|69|19.6|43.2|46|81|NULL
470|9027|E|1|2012|4|43|68|22.5|47.1|80|140|NULL
470|9027|E|2|2012|10|47.5|33.5|50|100|2|2|NULL
470|9027|E|1|2012|7|42|62|28.9|59.6|97|166|NULL
470|9027|E|2|2012|4|43|65.5|34.4|31.3|61|116|NULL
470|9027|E|1|2012|3|46|45.5|46.2|81.8|26|44|NULL
470|9027|E|1|2012|12|38|33|48|100|25|25|NULL
470|9027|E|1|2012|6|42|68|19.6|45.8|51|83|NULL
470|9027|E|1|2012|8|50|87|22.2|16.7|9|18|NULL
470|9027|E|1|2012|5|45|57|36.4|63.4|55|101|NULL
470|9027|E|2|2013|2|47|65|37.8|41.2|37|68|NULL
470|9027|E|2|2013|1|40|54|32.7|35.1|49|77|NULL
470|9027|E|2|2013|8|57.5|90|16.7|6.7|12|15|NULL
470|9027|E|2|2013|3|38|41.5|40|58.1|20|31|NULL
470|9027|E|1|2013|1|48|62|49.1|59.1|57|88|NULL
470|9027|E|1|2013|3|51.5|42.5|65|81.2|20|32|NULL
470|9027|E|1|2013|4|56.5|66.5|44.2|48.9|86|133|NULL
470|9027|E|1|2013|9|56|63|47.6|54.9|105|164|NULL
470|9027|E|1|2013|7|51.5|62|48.9|56.8|94|148|NULL
470|9027|E|2|2013|4|46|64|33.3|32.5|66|114|NULL
470|9027|E|1|2013|11|70|84|33.3|33.3|27|27|NULL
470|9027|E|1|2013|12|45|34|70.4|100|27|27|NULL
470|9027|E|1|2013|6|47.5|68.5|38.5|39.3|52|84|NULL
470|9027|E|1|2013|10|17|8|100|100|1|1|NULL
470|9027|E|2|2013|7|42|50|37.8|41.5|74|130|NULL
470|9027|E|2|2013|11|47|86|13.6|0|22|22|NULL
470|9027|E|2|2013|5|39|44.5|37|51.2|54|82|NULL
470|9027|E|2|2013|12|29|29.5|59.1|77.3|22|22|NULL
470|9027|E|1|2013|8|73.5|83|41.7|41.2|12|17|NULL
470|9027|E|1|2013|2|60|67|46.9|50.6|49|77|NULL
470|9027|E|1|2013|5|57|54.5|57.4|71.6|54|81|NULL
470|9027|E|2|2013|6|47|74|31.2|20.6|32|63|NULL
470|9027|E|2|2013|10|98|38|100|100|1|1|NULL
470|9027|E|2|2013|9|42|59|34.1|37.5|85|144|NULL
470|9047|E|2|2011|12|45.5|51.5|50|57.1|14|14|NULL
470|9047|E|2|2011|5|35|55|21.1|38.5|19|39|NULL
470|9047|E|2|2011|1|40|64|27.3|28.6|33|70|NULL
470|9047|E|1|2011|2|39.5|61|27.8|47.5|36|59|NULL
470|9047|E|1|2011|4|30|67|23.1|42.7|78|124|NULL
470|9047|E|2|2011|9|41|63|29.8|27.4|57|113|NULL
470|9047|E|2|2011|6|49.5|66|34.2|21.6|38|74|NULL
470|9047|E|2|2011|4|44|63|28.8|22.2|52|99|NULL
470|9047|E|2|2011|2|44.5|63|33.3|25.6|24|43|NULL
470|9047|E|1|2011|7|31|62|24.7|45|81|129|NULL
470|9047|E|1|2011|8|19.5|85.5|0|20|4|10|NULL
470|9047|E|1|2011|5|23|60|31.6|50|19|36|NULL
470|9047|E|2|2011|11|32|81|20|6.7|15|15|NULL
470|9047|E|1|2011|3|19|45|28.6|46.7|7|15|NULL
470|9047|E|2|2011|7|40.5|63|29.6|26.5|54|102|NULL
470|9047|E|1|2011|1|25|67|20.4|40|49|80|NULL
470|9047|E|1|2011|11|39.5|83.5|9.1|4.5|22|22|NULL
470|9047|E|1|2011|12|19|41|42.9|71.4|21|21|NULL
470|9047|E|1|2011|6|30|67.5|21.2|40.8|66|103|NULL
470|9047|E|2|2011|3|34|50|40|64.3|5|14|NULL
470|9047|E|1|2011|9|29|65|23.5|43.2|85|139|NULL
470|9047|E|2|2011|8|48|77|33.3|36.4|3|11|NULL
470|9047|E|1|2012|3|65|61|33.3|53.3|9|15|NULL
470|9047|E|2|2012|6|36|67|30.2|25.5|43|94|NULL
470|9047|E|2|2012|1|38.5|63.5|36.1|33.3|36|72|NULL
470|9047|E|1|2012|9|30|70|10.5|41.7|95|176|NULL
470|9047|E|1|2012|8|23|92|0|15.4|7|13|NULL
470|9047|E|2|2012|11|37|83|5.9|5.9|17|17|NULL
470|9047|E|2|2012|5|41|48|42.9|46.5|21|43|NULL
470|9047|E|2|2012|7|41|59|36.8|34.7|57|124|NULL
470|9047|E|1|2012|1|36|70|13.7|39.6|51|92|NULL
470|9047|E|1|2012|2|24.5|69|6.8|44|44|84|NULL
470|9047|E|1|2012|4|27.5|70.5|8.1|40.6|86|161|NULL
470|9047|E|2|2012|12|32|32|52.9|76.5|17|17|NULL
470|9047|E|1|2012|7|30.5|69.5|11.4|43.8|88|163|NULL
470|9047|E|1|2012|11|54|91|4|4|25|25|NULL
470|9047|E|1|2012|12|26.5|42|20.8|79.2|24|24|NULL
470|9047|E|2|2012|4|36|66|30.9|29.5|55|122|NULL
470|9047|E|2|2012|2|38|59.5|32.1|30.8|28|65|NULL
470|9047|E|2|2012|9|38.5|60.5|34.4|32.1|64|137|NULL
470|9047|E|1|2012|5|43|61.5|20|50|20|44|NULL
470|9047|E|1|2012|6|28|73|8|38.9|75|132|NULL
470|9047|E|2|2012|3|48|33|55.6|53.3|9|15|NULL
470|9047|E|2|2012|8|24|80|14.3|7.7|7|13|NULL
470|9047|E|1|2013|2|39|62|31.9|54.2|47|83|NULL
470|9047|E|1|2013|9|30|66|21.7|47.4|106|173|NULL
470|9047|E|1|2013|11|36|88|0|0|27|27|NULL
470|9047|E|2|2013|11|24|87.5|0|0|20|20|NULL
470|9047|E|1|2013|4|30|66|22.8|47.6|101|166|NULL
470|9047|E|1|2013|1|25|72|16.4|42.4|61|92|NULL
470|9047|E|1|2013|3|36|51|28.6|55.6|7|9|NULL
470|9047|E|1|2013|12|32|36|51.9|85.2|27|27|NULL
470|9047|E|2|2013|12|59|33|75|80|20|20|NULL
470|9047|E|1|2013|10|60|33.5|100|100|2|2|NULL
470|9047|E|2|2013|3|56|54|42.9|44.4|7|9|NULL
470|9047|E|1|2013|5|36|64|29|56.6|31|53|NULL
470|9047|E|1|2013|8|18|82|11.1|18.8|9|16|NULL
470|9047|E|2|2013|9|49|66|36.8|27.9|76|140|NULL
470|9047|E|2|2013|10|94|13|100|100|1|2|NULL
470|9047|E|1|2013|7|30|65|24.2|50.9|99|159|NULL
470|9047|E|2|2013|4|42.5|67|37.1|27.8|70|133|NULL
470|9047|E|1|2013|6|29|67|20.8|44.3|77|122|NULL
470|9047|E|2|2013|5|53|58|38.7|40.7|31|54|NULL
470|9047|E|2|2013|2|61|59|50|34.4|32|61|NULL
470|9047|E|2|2013|6|42.5|67.5|37|21.6|46|88|NULL
470|9047|E|2|2013|1|43|70|28.9|24.7|45|81|NULL
470|9047|E|2|2013|8|26|87|11.1|13.3|9|15|NULL
470|9047|E|2|2013|7|52|62|41.2|30.7|68|127|NULL
470|9103|M|2|2011|2|53.5|21|74.6|79.7|280|302|NULL
470|9103|M|1|2011|10|59|26|88.7|100|115|115|NULL
470|9103|M|2|2011|11|47|62|32.7|20.4|147|148|NULL
470|9103|M|1|2011|9|47|65|37|57.2|467|512|NULL
470|9103|M|2|2011|6|41|60|34.1|29.2|82|90|NULL
470|9103|M|1|2011|8|29.5|90|18.4|31.6|38|38|NULL
470|9103|M|2|2011|1|49|22|66.6|70.3|302|327|NULL
470|9103|M|2|2011|12|57|7|91.2|99.3|147|147|NULL
470|9103|M|1|2011|7|50.5|53|49.3|67.2|544|589|NULL
470|9103|M|1|2011|5|51|49.5|52.4|70.8|500|538|NULL
470|9103|M|2|2011|7|52|21|73.2|77.6|544|591|NULL
470|9103|M|1|2011|6|44.5|87|15.9|30.3|82|89|NULL
470|9103|M|2|2011|5|52|18.5|76.4|82.4|500|539|NULL
470|9103|M|2|2011|10|62|9|97.4|100|115|115|NULL
470|9103|M|1|2011|2|49.5|57|45|63|280|300|NULL
470|9103|M|1|2011|1|50|54|49.3|67|302|327|NULL
470|9103|M|2|2011|8|26|58.5|31.6|31.6|38|38|NULL
470|9103|M|1|2011|11|46|92|12.2|8.2|147|147|NULL
470|9103|M|1|2011|12|44.5|22|79.2|100|144|144|NULL
470|9103|M|2|2011|4|39.5|50|40.5|39.9|126|138|NULL
470|9103|M|1|2011|4|44|81|19.8|34.1|126|138|NULL
470|9103|M|2|2011|9|47|27.5|63.8|69.2|467|514|NULL
470|9103|M|1|2011|3|52.5|46|54.8|73.8|456|489|NULL
470|9103|M|2|2011|3|55|18|78.7|84.7|456|491|NULL
470|9103|M|2|2012|6|55|65|43.8|36.7|89|98|NULL
470|9103|M|1|2012|10|59|19.5|89.1|100|128|131|NULL
470|9103|M|1|2012|8|41.5|95|5|16.7|40|49|NULL
470|9103|M|2|2012|5|55|15|79.4|84.5|451|503|NULL
470|9103|M|2|2012|10|64|8|95.3|100|127|131|NULL
470|9103|M|2|2012|2|60|19|79.4|79.7|262|297|NULL
470|9103|M|1|2012|12|56|16|88|100|133|133|NULL
470|9103|M|1|2012|9|53|70|36.5|52.8|414|471|NULL
470|9103|M|1|2012|11|50|92|7.9|5|140|140|NULL
470|9103|M|1|2012|2|51|54|47.9|62|263|298|NULL
470|9103|M|2|2012|1|47|22|68|73.7|278|304|NULL
470|9103|M|2|2012|8|41|64|27.5|29.2|40|49|NULL
470|9103|M|2|2012|12|55.5|8|94.5|100|128|129|NULL
470|9103|M|2|2012|4|47|56|47.2|43.7|127|142|NULL
470|9103|M|2|2012|7|56|18|77.2|80.8|500|552|NULL
470|9103|M|1|2012|4|50.5|86|19.5|28.7|128|143|NULL
470|9103|M|2|2012|11|51|65|34.3|21.9|137|137|NULL
470|9103|M|2|2012|9|52|27|66.8|70.1|413|470|NULL
470|9103|M|1|2012|3|56|45|58|73.8|414|459|NULL
470|9103|M|1|2012|5|56|49|55.5|70.7|452|503|NULL
470|9103|M|2|2012|3|56|14|81.6|86.9|413|459|NULL
470|9103|M|1|2012|7|56|54.5|52.4|67.1|502|553|NULL
470|9103|M|1|2012|1|58|60|49.8|64.1|279|304|NULL
470|9103|M|1|2012|6|50|90|15.6|24.2|90|99|NULL
470|9103|M|1|2013|10|62|20|90.6|100|139|141|NULL
470|9103|M|1|2013|2|53|61|49.6|65.6|270|299|NULL
470|9103|M|2|2013|2|55|18|69.8|74.7|268|296|NULL
470|9103|M|1|2013|8|43|91|14.9|21.6|47|51|NULL
470|9103|M|1|2013|9|56|69|35.5|56.4|420|477|NULL
470|9103|M|2|2013|1|48|21|70.1|74.6|291|319|NULL
470|9103|M|2|2013|8|28|73|31.9|31.4|47|51|NULL
470|9103|M|2|2013|3|55|14|81.1|87.4|402|443|NULL
470|9103|M|2|2013|10|59|6|95.7|100|139|141|NULL
470|9103|M|2|2013|7|53|18|73.4|78.5|512|564|NULL
470|9103|M|1|2013|4|51|80|23.6|36.2|157|174|NULL
470|9103|M|2|2013|5|53|15|78.6|85.6|444|486|NULL
470|9103|M|2|2013|6|40|60|36.5|33.3|115|129|NULL
470|9103|M|2|2013|12|58.5|6|95.6|100|136|137|NULL
470|9103|M|1|2013|11|55|94.5|9.2|7.7|142|142|NULL
470|9103|M|1|2013|12|57|19|88.9|100|135|136|NULL
470|9103|M|1|2013|7|58|54|52.3|70.4|512|567|NULL
470|9103|M|1|2013|5|59.5|49|57.4|76|444|488|NULL
470|9103|M|1|2013|6|49|84|17.4|30|115|130|NULL
470|9103|M|2|2013|9|49.5|30|61.4|67.1|420|474|NULL
470|9103|M|1|2013|1|61|57|48.8|67.1|289|319|NULL
470|9103|M|1|2013|3|59|47|59.2|78.2|402|444|NULL
470|9103|M|2|2013|4|35|55|41.4|41.9|157|172|NULL
470|9103|M|2|2013|11|39|70|31.9|19.1|141|141|NULL
470|9268|M|2|2013|10|32|5|100|100|1|1|NULL
470|9268|E|1|2013|7|30|48|34.5|58.7|58|138|NULL
470|9268|E|2|2013|8|57|76|0|14.3|3|7|NULL
470|9268|M|1|2013|7|26|73|10.9|43|55|79|NULL
470|9268|E|2|2013|12|44.5|15|87.5|100|16|16|NULL
470|9268|E|1|2013|3|30|50|33.3|54.8|57|135|NULL
470|9268|E|1|2013|4|22|34|20|70|5|10|NULL
470|9268|E|1|2013|2|30|46|38.7|55.6|31|72|NULL
470|9268|E|2|2013|2|56.5|32.5|70|79.5|30|73|NULL
470|9268|M|1|2013|1|22|77.5|14.7|38.8|34|49|NULL
470|9268|M|1|2013|2|28|75|3.8|42.9|26|35|NULL
470|9268|E|2|2013|1|34|37|48.3|65.3|29|72|NULL
470|9268|E|2|2013|7|45|33.5|62.5|75.4|56|138|NULL
470|9268|E|1|2013|10|47|28|75|100|4|4|NULL
470|9268|E|2|2013|9|45|36|56.4|71.6|55|141|NULL
470|9268|E|2|2013|10|51.5|10|100|100|4|4|NULL
470|9268|M|1|2013|9|26|77|10.2|39.8|59|83|NULL
470|9268|M|1|2013|10|1|26|0|100|1|1|NULL
470|9268|M|2|2013|9|62|36|72.1|68.2|61|85|NULL
470|9268|E|1|2013|1|23|51|25.8|56.2|31|73|NULL
470|9268|M|1|2013|5|24|73|10.5|42.5|57|80|NULL
470|9268|E|2|2013|3|45|35.5|57.4|71.9|54|135|NULL
470|9268|E|2|2013|4|56|17|80|80|5|10|NULL
470|9268|M|1|2013|3|24|73|10.9|42.3|55|78|NULL
470|9268|E|1|2013|8|19|85|0|0|4|7|NULL
470|9268|E|1|2013|9|28.5|50.5|29.3|54.6|58|141|NULL
470|9268|M|2|2013|2|65.5|32.5|78.6|75.7|28|37|NULL
470|9268|E|1|2013|12|39.5|26.5|68.8|100|16|16|NULL
470|9268|E|2|2013|11|59|58|35.3|35.3|17|17|NULL
470|9268|E|1|2013|5|29.5|48.5|33.3|56.3|60|142|NULL
470|9268|M|1|2013|8|24|96|0|0|5|5|NULL
470|9268|M|2|2013|7|59|33|75.4|72.8|57|81|NULL
470|9268|M|2|2013|8|64|85|40|0|5|5|NULL
470|9268|M|1|2013|12|11|32.5|18.8|81.2|16|16|NULL
470|9268|M|2|2013|11|64|70|58.8|17.6|17|17|NULL
470|9268|M|2|2013|12|43.5|11|100|100|16|16|NULL
470|9268|M|1|2013|6|31|88|0|0|3|4|NULL
470|9268|M|1|2013|4|31|88|0|16.7|5|6|NULL
470|9268|M|2|2013|1|50|42|67.6|63.3|34|49|NULL
470|9268|E|1|2013|11|31|72.5|6.2|6.2|16|16|NULL
470|9268|E|2|2013|5|45|34|59.6|72.5|57|142|NULL
470|9268|E|2|2013|6|47|37.5|50|66.7|2|3|NULL
470|9268|M|2|2013|5|59|34|71.2|69.5|59|82|NULL
470|9268|E|1|2013|6|44|62|0|33.3|2|3|NULL
470|9268|M|2|2013|4|58|38.5|100|71.4|6|7|NULL
470|9268|M|1|2013|11|34.5|96.5|0|0|16|16|NULL
470|9268|M|2|2013|3|60.5|34.5|69.6|68.4|56|79|NULL
470|9268|M|2|2013|6|68|59|100|50|3|4|NULL
2690|9306|H|1|2011|2|45|97|13.9|17.8|194|255|NULL
2690|9306|H|1|2011|3|46|89|28.9|35.5|159|237|NULL
2690|9306|H|2|2011|5|46|16|71.9|69.8|324|438|NULL
2690|9306|H|1|2011|10|42|18|60.5|68.8|43|48|NULL
2690|9306|H|2|2011|10|56|2|95.3|97.9|43|48|NULL
2690|9306|H|1|2011|5|46|95|21.1|24.8|322|438|NULL
2690|9306|H|1|2011|9|46|98|14.5|18.7|338|458|NULL
2690|9306|H|2|2011|8|43.5|93|28.6|23.8|14|21|NULL
2690|9306|H|2|2011|2|44|15|74.9|71.8|195|254|NULL
2690|9306|H|2|2011|12|41|1|92.8|96|97|100|NULL
2690|9306|H|1|2011|4|46|99|13.1|13|222|269|NULL
2690|9306|H|1|2011|7|46|95.5|20.2|24.3|367|484|NULL
2690|9306|H|2|2011|6|41|33|53.4|52.9|58|68|NULL
2690|9306|H|2|2011|4|46|30|59.4|54.3|224|270|NULL
2690|9306|H|2|2011|9|43|25|65.8|64.3|339|458|NULL
2690|9306|H|1|2011|11|55.5|99|1.1|0|92|102|NULL
2690|9306|H|1|2011|8|53|99|7.1|4.5|14|22|NULL
2690|9306|H|1|2011|12|51|26|64.6|71.3|99|101|NULL
2690|9306|H|2|2011|1|46|26|63.1|63.2|187|252|NULL
2690|9306|H|1|2011|1|47|94|25.7|29.2|187|251|NULL
