DISTRICT_NUMBER|SCHOOL_NUMBER|EMH_LEVEL|TEACHER_USID|CONTENT_AREA|YEAR|MEDIAN_SGP|MEDIAN_SGP_TARGET|PERCENT_AT_ABOVE_TARGET|PERCENT_AT_ABOVE_PROFICIENT|MEDIAN_SGP_COUNT|PERCENT_AT_ABOVE_PROFICIENT_COUNT
1040|8113|E|811304006|2|2011|48|33|61.5|93.3|13|15
1040|8113|E|811304010|1|2011|52|50|38.5|73.3|13|15
1040|8113|E|811304007|2|2011|34|35|55.6|72.7|9|11
1040|8113|E|811304001|1|2011|27|37|46.2|93.3|13|15
1040|8113|E|811305004|2|2011|54|28|81.8|90.9|11|11
1040|8113|E|811304008|1|2011|40|58|41.7|100|12|12
1040|8113|E|811304001|2|2011|63|38|66.7|80|9|10
1040|8113|E|811305005|1|2011|55.5|58.5|41.7|53.8|12|13
1040|8113|E|811304008|2|2011|41|36|69.2|71.4|13|14
1040|8113|E|811304002|1|2011|59.5|35|66.7|100|12|13
1040|8113|E|811305005|2|2011|30|21|66.7|77.8|9|9
1040|8113|E|811304009|1|2011|81|62|60|100|5|7
1040|8113|E|811304002|2|2011|30|25.5|66.7|71.4|6|7
1040|8113|E|811305006|1|2011|55.5|53|64.3|92.9|14|14
1040|8113|E|811304009|2|2011|54|41|60|75|15|16
1040|8113|E|811304003|1|2011|61|36|80|100|5|8
1040|8113|E|811305006|2|2011|77.5|42|70|80|10|10
1040|8113|E|811304005|2|2011|36|30|63.6|78.6|11|14
1040|8113|E|811304003|2|2011|35|33|40|90.9|5|11
1040|8113|E|811305002|2|2011|53|32|76.9|84.6|13|13
1040|8113|E|811304006|1|2011|70|28|85.7|100|7|8
1040|8113|E|811304004|1|2011|16|52|11.1|83.3|9|12
1040|8113|E|811305007|2|2011|56.5|28.5|87.5|100|16|16
1040|8113|E|811305001|1|2011|67|40|100|100|9|9
1040|8113|E|811304004|2|2011|56|23|80|88.9|15|18
1040|8113|E|811305008|1|2011|37|40|66.7|100|9|9
1040|8113|E|811305001|2|2011|64|23|87.5|94.1|16|17
1040|8113|E|811304005|1|2011|31.5|35.5|50|100|10|11
1040|8113|E|811305008|2|2011|61|27|85.7|100|7|7
1040|8113|E|811305002|1|2011|68|46|83.3|100|12|12
1040|8113|E|811305009|2|2011|47|31|60|63.6|10|11
1040|8113|E|811305009|1|2011|64|37.5|75|92.3|12|13
1040|8113|E|811304010|2|2011|62|34|85.7|87.5|7|8
1040|8113|E|811305004|1|2011|60|47|75|100|12|12
1040|8113|E|811305003|2|2011|61.5|15|75|100|8|9
1040|8113|E|811305003|1|2011|72|45|66.7|93.3|15|15
1040|8113|E|811305003|1|2012|72.5|27|90|81.8|10|11
1040|8113|E|811304011|1|2012|77|29|100|91.7|9|12
1040|8113|E|811304010|1|2012|49|31.5|66.7|76.9|12|13
1040|8113|E|811305003|2|2012|71|17|85.7|93.8|14|16
1040|8113|E|811304007|1|2012|52|26|60|100|5|6
1040|8113|E|811304006|2|2012|71|32|81.8|76.9|11|13
1040|8113|E|811305004|1|2012|58|28|100|100|5|9
1040|8113|E|811304007|2|2012|35.5|22.5|66.7|100|6|6
1040|8113|E|811304001|1|2012|78|30.5|85.7|100|14|17
1040|8113|E|811304003|2|2012|38|21.5|100|100|8|11
1040|8113|E|811304008|1|2012|66|26|100|91.7|9|12
1040|8113|E|811304001|2|2012|53.5|36|87.5|92.3|8|13
1040|8113|E|811305005|1|2012|85.5|38.5|80|90.9|10|11
1040|8113|E|811304008|2|2012|41|31.5|50|66.7|16|18
1040|8113|E|811304002|1|2012|48|30|100|100|7|11
1040|8113|E|811305005|2|2012|38.5|22|83.3|91.7|12|12
1040|8113|E|811304009|1|2012|67.5|47|83.3|91.7|12|12
1040|8113|E|811304002|2|2012|21|19.5|50|85.7|6|7
1040|8113|E|811305006|1|2012|78|42|100|100|8|8
1040|8113|E|811304009|2|2012|48|28|75|85.7|8|14
1040|8113|E|811304003|1|2012|54|33|55.6|90.9|9|11
1040|8113|E|811305006|2|2012|81|36|72.7|78.6|11|14
1040|8113|E|811305004|2|2012|62.5|26|80|90|10|10
1040|8113|E|811304010|2|2012|44|19|66.7|71.4|12|14
1040|8113|E|811305007|1|2012|74|44.5|60|70|10|10
1040|8113|E|811304011|2|2012|49|25|72.7|85.7|11|14
1040|8113|E|811304004|1|2012|67|37|88.9|91.7|9|12
1040|8113|E|811305007|2|2012|56|19|71.4|70|7|10
1040|8113|E|811305001|1|2012|71|35.5|100|100|8|10
1040|8113|E|811304004|2|2012|66|17|85.7|87.5|7|8
1040|8113|E|811305008|1|2012|80.5|29|85.7|100|14|15
1040|8113|E|811305001|2|2012|56|39|60|83.3|5|6
1040|8113|E|811304005|1|2012|44|30|83.3|87.5|6|8
1040|8113|E|811305008|2|2012|51.5|23.5|77.8|88.9|18|18
1040|8113|E|811305002|1|2012|68.5|25.5|77.8|88.9|18|18
1040|8113|E|811304005|2|2012|59|24|77.8|100|9|10
1040|8113|E|811305009|1|2012|64|45|84.6|85.7|13|14
1040|8113|E|811305002|2|2012|73|18|100|100|13|14
1040|8113|E|811304006|1|2012|50.5|21.5|87.5|100|8|9
1040|8113|E|811305009|2|2012|38.5|25|64.3|87.5|14|16
1040|8113|E|811305010|1|2012|57|46.5|50|72.7|10|11
1040|8113|E|811305010|2|2012|50|22|85.7|88.9|7|9
1040|8113|E|811305011|1|2012|58|30|100|100|7|8
1040|8113|E|811305011|2|2012|30.5|19|66.7|100|6|7
2690|8161|E|816104001|1|2010|41.5|46.5|40|70|10|10
2690|8161|E|816105001|2|2010|38.5|46|50|50|10|10
2690|8161|E|816104003|2|2010|36|41|45.5|75|11|12
2690|8161|E|816104001|2|2010|28|48|42.9|66.7|7|9
2690|8161|E|816105002|1|2010|37|48|45.5|53.8|11|13
2690|8161|E|816104004|1|2010|58|45.5|60|80|10|10
2690|8161|E|816104002|1|2010|39|44|55.6|77.8|9|9
2690|8161|M|816106201|2|2010|28|46|36.8|50|19|20
2690|8161|M|816107101|1|2010|46.5|85.5|7.1|6.2|14|16
2690|8161|E|816104002|2|2010|28.5|47|40|45.5|10|11
2690|8161|M|816108101|1|2010|48|76|13.3|33.3|15|15
2690|8161|M|816108201|2|2010|72|45|73.3|53.3|15|15
2690|8161|E|816104003|1|2010|45.5|49.5|50|100|8|9
2690|8161|E|816105003|2|2010|39|32.5|62.5|50|8|10
2690|8161|E|816105003|1|2010|36|60|20|83.3|5|6
2690|8161|E|816105002|2|2010|50.5|47|50|55.6|8|9
2690|8161|E|816104004|2|2010|40.5|40.5|37.5|62.5|8|8
2690|8161|E|816105001|1|2010|16|48|20|45.5|10|11
2690|8161|M|816106101|1|2010|60|67|42.1|55|19|20
2690|8161|M|816107201|2|2010|41|51.5|28.6|37.5|14|16
2690|8161|E|816104001|1|2011|21|60.5|0|30|8|10
2690|8161|E|816105002|1|2011|36|65|38.5|69.2|13|13
2690|8161|E|816105004|1|2011|33|62|12.5|55.6|8|10
2690|8161|E|816104004|2|2011|4|40|9.1|23.1|11|13
2690|8161|E|816104004|1|2011|17.5|56|10|38.5|10|13
2690|8161|E|816104001|2|2011|28|36|18.2|30.8|11|13
2690|8161|E|816104003|1|2011|14|63|0|22.2|9|9
2690|8161|E|816105003|2|2011|68|40|66.7|88.9|9|9
2690|8161|E|816104003|2|2011|9|36|0|66.7|5|6
2690|8161|E|816105001|1|2011|26.5|70.5|12.5|37.5|8|8
2690|8161|E|816105002|2|2011|30|41|42.9|57.1|7|7
2690|8161|E|816105004|2|2011|68|42.5|83.3|76.9|12|13
2690|8161|E|816105001|2|2011|50|41|57.1|57.1|7|7
2690|8161|E|816105003|1|2011|22.5|56.5|12.5|44.4|8|9
2690|8161|E|816104002|2|2011|10|45.5|16.7|33.3|6|6
2690|8161|E|816104002|1|2011|27|37|28.6|50|7|8
2690|8161|E|816105002|1|2012|6|68|0|12.5|6|8
2690|8161|E|816105001|2|2012|19|41|22.2|16.7|9|12
2690|8161|E|816104003|2|2012|8|53|9.1|18.2|11|11
2690|8161|E|816105002|2|2012|10|43|22.2|45.5|9|11
2690|8161|E|816104003|1|2012|6.5|54|0|20|10|10
2690|8161|E|816105003|2|2012|26|39.5|50|50|10|12
2690|8161|E|816105003|1|2012|6|53|0|23.1|8|13
2690|8161|E|816105001|1|2012|6|69.5|10|20|10|10
2690|8161|E|816104001|2|2012|8.5|30|25|37.5|8|8
2690|8161|E|816105004|2|2012|11|44|14.3|25|7|8
2690|8161|E|816104001|1|2012|5|52|0|27.3|11|11
2690|8161|E|816105004|1|2012|13|40|0|36.4|11|11
2690|8161|E|816104002|1|2012|3|34.5|0|56.2|16|16
2690|8161|E|816104004|2|2012|10|36|23.1|53.8|13|13
2690|8161|E|816104004|1|2012|16|54|11.1|55.6|9|9
2690|8161|E|816104002|2|2012|12|40|11.8|35.3|17|17
1040|8200|E|820004001|1|2011|59|51|57.1|80|7|15
1040|8200|E|820004002|2|2011|66|25.5|100|90.9|4|11
1040|8200|E|820004001|2|2011|58|41|60|83.3|5|12
1040|8200|E|820005001|1|2011|7|67|0|58.3|1|12
1040|8200|E|820005001|2|2011|41.5|53.5|50|76.9|2|13
1040|8200|E|820005002|1|2011|59|67|0|66.7|2|9
1040|8200|E|820005002|2|2011|26|40|0|87.5|1|8
1040|8200|E|820004002|1|2012|46|58.5|0|80|2|5
1040|8200|E|820004002|2|2012|54.5|30|50|90|4|10
1040|8200|E|820005001|1|2012|44|44|50|85.7|6|7
1040|8200|E|820005001|2|2012|55|23|80|80|5|10
1040|8200|E|820004001|2|2012|67|29.5|66.7|100|6|10
1040|8200|E|820005002|1|2012|81.5|30.5|100|100|4|5
1040|8200|E|820004001|1|2012|46|37|66.7|93.3|9|15
1040|8200|E|820005002|2|2012|68|40|60|75|5|8
1040|8200|E|820005003|1|2012|52.5|52.5|50|80|4|10
1040|8200|E|820005003|2|2012|63|21|100|100|2|4
2690|8359|M|835906101|1|2010|13.5|63|5|34.6|20|26
2690|8359|M|835907202|2|2010|33|48.5|32.1|40|28|35
2690|8359|M|835906106|1|2010|16.5|56|4.5|41.7|22|25
2690|8359|M|835906102|1|2010|14|65.5|8.3|23.4|36|47
2690|8359|M|835908107|1|2010|53|92|24.2|29.7|33|37
2690|8359|M|835908201|2|2010|33|63|29.6|26.7|27|30
2690|8359|M|835906103|1|2010|14.5|57|8.3|42.5|36|41
2690|8359|M|835906202|2|2010|39|42|42.4|60.5|33|38
2690|8359|M|835908202|2|2010|49|41|59.5|55.3|42|47
2690|8359|M|835906104|1|2010|13|64|12.1|27|33|38
2690|8359|M|835906203|2|2010|36|42|45.2|54.3|42|47
2690|8359|M|835907201|2|2010|25.5|39.5|32.1|31.6|28|38
2690|8359|M|835906105|1|2010|15|66.5|9.7|33.3|31|37
2690|8359|M|835906204|2|2010|27|39|32.1|58.1|28|31
2690|8359|M|835907103|1|2010|22.5|83|10|27.8|30|36
2690|8359|M|835908101|1|2010|48|97|19.2|15.2|26|33
2690|8359|M|835906205|2|2010|46|40|56.2|54.5|16|23
2690|8359|M|835906201|2|2010|30|41|31.4|59.6|35|47
2690|8359|M|835908102|1|2010|49.5|93.5|17.9|27.3|28|33
2690|8359|M|835906206|2|2010|30.5|43|25|54.1|32|38
2690|8359|M|835907105|1|2010|33|78|10.7|20.6|28|34
2690|8359|M|835908207|2|2010|44.5|49|50|40|34|40
2690|8359|M|835908103|1|2010|37|90|20|21.4|35|42
2690|8359|M|835907106|1|2010|26|72|8|25|25|36
2690|8359|M|835907102|1|2010|17|64|5.4|17.4|37|46
2690|8359|M|835908203|2|2010|29|62|30.3|31.7|33|41
2690|8359|M|835907104|1|2010|26|83|0|12.1|19|33
2690|8359|M|835907206|2|2010|25.5|41|35.7|37.1|28|35
2690|8359|M|835908204|2|2010|26|49|44|41.4|25|29
2690|8359|M|835907205|2|2010|24|46|23.3|28.2|30|39
2690|8359|M|835907101|1|2010|33.5|90.5|7.7|29.6|26|27
2690|8359|M|835907203|2|2010|28.5|43.5|46.9|52.6|32|38
2690|8359|M|835908205|2|2010|31|50|39.4|41.7|33|36
2690|8359|M|835908105|1|2010|56.5|94|11.8|15|34|40
2690|8359|M|835908104|1|2010|48.5|88.5|14.3|27.3|28|33
2690|8359|M|835908206|2|2010|35.5|46.5|40|31.6|30|38
2690|8359|M|835908106|1|2010|49|95.5|22.2|33.3|36|39
2690|8359|M|835907204|2|2010|20|52|28|34.4|25|32
2690|8359|M|835906106|1|2011|20|70|3.7|33.3|27|30
2690|8359|M|835906105|1|2011|21|60|14.3|46.9|42|49
2690|8359|M|835906104|1|2011|9|58|3.8|39.3|26|29
2690|8359|M|835906103|1|2011|22.5|59.5|13.3|43.2|30|37
2690|8359|M|835907202|2|2011|19|45|25.7|36.6|35|43
2690|8359|M|835907201|2|2011|23.5|43|30|32.6|40|48
2690|8359|M|835906101|1|2011|13.5|71|12.5|28.6|24|28
2690|8359|M|835907203|2|2011|17|40|33.3|36.8|33|38
2690|8359|M|835906206|2|2011|29|39.5|45|61.9|40|42
2690|8359|M|835906205|2|2011|41|36|45.5|69.4|33|36
2690|8359|M|835907101|1|2011|31.5|87|2.9|5.6|34|37
2690|8359|M|835908103|1|2011|24|92|6.5|13.2|31|38
2690|8359|M|835906203|2|2011|40|31|57.1|71.8|35|39
2690|8359|M|835907102|1|2011|32|85|0|17.6|31|34
2690|8359|M|835908104|1|2011|26|95|7.3|14.3|41|51
2690|8359|M|835906204|2|2011|47|29|70.8|63|24|27
2690|8359|M|835907103|1|2011|29|90|9.1|12.5|33|40
2690|8359|M|835908105|1|2011|37|98|6.5|12.5|31|41
2690|8359|M|835908101|1|2011|20.5|98.5|8.3|9.3|36|43
2690|8359|M|835906201|2|2011|33|38|38.5|56.5|39|46
2690|8359|M|835907104|1|2011|23|84|9.1|7.9|33|38
2690|8359|M|835908102|1|2011|15|96|5.3|15.4|19|26
2690|8359|M|835907105|1|2011|27|84|5.7|15.4|35|39
2690|8359|M|835906202|2|2011|31|35|51.6|55.3|31|38
2690|8359|M|835907204|2|2011|27|46|34.4|35|32|44
2690|8359|M|835907106|1|2011|17.5|82|0|8.8|28|35
2690|8359|M|835907205|2|2011|24|39.5|37.5|50|32|36
2690|8359|M|835908204|2|2011|27|56|25.7|31.8|35|46
2690|8359|M|835908203|2|2011|26.5|59|19.4|31.7|36|42
2690|8359|M|835907206|2|2011|28|53|35.7|43.3|28|32
2690|8359|M|835908205|2|2011|25|50|34.5|38.7|29|31
2690|8359|M|835908201|2|2011|25.5|35|40|47.5|30|40
2690|8359|M|835906102|1|2011|19|62|9.8|35.6|41|45
2690|8359|M|835908202|2|2011|40|59|38.7|41|31|40
2690|8359|M|835906201|2|2012|25|45.5|28.9|41.5|38|41
2690|8359|M|835907102|1|2012|21|74|8.1|32.4|37|37
2690|8359|M|835906202|2|2012|38|47|37.1|38.5|35|39
2690|8359|M|835907101|1|2012|25|75|15.4|30|39|40
2690|8359|M|835907103|1|2012|26|79|5.3|29.3|38|41
2690|8359|M|835906203|2|2012|34|44|33.3|51.2|39|41
2690|8359|M|835907205|2|2012|23|36|38.5|48.7|39|39
2690|8359|M|835907201|2|2012|38|28|44.8|50|29|32
2690|8359|M|835906101|1|2012|30|70|10.8|30|37|40
2690|8359|M|835906204|2|2012|14.5|52|19.2|27.6|26|29
2690|8359|M|835907202|2|2012|30.5|43|36.1|41.5|36|41
2690|8359|M|835908101|1|2012|23|96|6.9|15.6|29|32
2690|8359|M|835906102|1|2012|27|72|18.6|34.8|43|46
2690|8359|M|835907203|2|2012|34.5|38|47.4|52.6|38|38
2690|8359|M|835908102|1|2012|51|92|15.6|23.1|32|39
2690|8359|M|835906103|1|2012|33|59|18.2|38.5|22|26
2690|8359|M|835907204|2|2012|15|32|36.4|61.8|33|34
2690|8359|M|835908103|1|2012|19|93.5|7.1|13.6|42|44
2690|8359|M|835908202|2|2012|38|52|48|41.9|25|31
2690|8359|M|835906104|1|2012|13|67|13.8|36.4|29|33
2690|8359|M|835908104|1|2012|30.5|92.5|18.8|22|32|41
2690|8359|M|835908203|2|2012|38.5|33|45.2|45.8|42|48
2690|8359|M|835906105|1|2012|25|76|10.8|22|37|41
2690|8359|M|835908105|1|2012|31|95|9.8|12.5|41|48
2690|8359|M|835908204|2|2012|31|47|35.9|37.8|39|45
2690|8359|M|835906205|2|2012|33|41|51.6|51.5|31|33
2690|8359|M|835907104|1|2012|22|77|7.7|26.2|39|42
2690|8359|M|835908205|2|2012|51|47|56.2|54.3|32|35
2690|8359|M|835908201|2|2012|50|49|48.5|46.5|33|43
2690|8359|M|835907105|1|2012|19.5|75.5|11.9|22.7|42|44
2690|8403|M|840306101|1|2010|41|63|28.9|54|45|50
2690|8403|M|840306207|2|2010|39.5|33.5|66.7|73.2|36|42
2690|8403|M|840306106|1|2010|30|56|22.2|55.9|27|34
2690|8403|M|840306102|1|2010|34.5|54|27.5|50|40|44
2690|8403|M|840306208|2|2010|43|43|48.4|54.3|31|35
2690|8403|M|840306107|1|2010|32.5|53|35.3|60.5|34|38
2690|8403|M|840306103|1|2010|29|52|30.3|58.5|33|41
2690|8403|M|840307207|2|2010|46|37.5|57.5|63.8|40|47
2690|8403|M|840306108|1|2010|43|64|33.3|45.9|33|38
2690|8403|M|840306104|1|2010|34|57|19.1|60|47|50
2690|8403|M|840307208|2|2010|47|34.5|57.1|62.5|42|48
2690|8403|M|840307107|1|2010|31|69|10.5|45|19|20
2690|8403|M|840306105|1|2010|49|64|43.5|50|23|27
2690|8403|M|840308207|2|2010|49.5|34.5|63.9|59|36|39
2690|8403|M|840307108|1|2010|26|71|12.2|40.4|41|47
2690|8403|M|840307205|2|2010|57|33|62.2|68.9|37|45
2690|8403|M|840308208|2|2010|39|29.5|55.6|57.4|45|48
2690|8403|M|840308107|1|2010|42|89.5|19.1|28|47|51
2690|8403|M|840307206|2|2010|37|37|45.8|58.1|24|32
2690|8403|M|840306204|2|2010|38|31|56.8|70.7|37|41
2690|8403|M|840308108|1|2010|28.5|90|10|30.2|40|44
2690|8403|M|840308205|2|2010|35|21.5|70|63.6|30|33
2690|8403|M|840306205|2|2010|45|38|62.9|69.4|35|36
2690|8403|M|840306201|2|2010|39|40|58.6|62.9|29|35
2690|8403|M|840308206|2|2010|38.5|35.5|58.3|56.4|36|39
2690|8403|M|840306206|2|2010|40|36|58.6|64.7|29|35
2690|8403|M|840306202|2|2010|37|36|57.5|67.4|40|43
2690|8403|M|840308101|1|2010|37|73|14.3|35.9|35|39
2690|8403|M|840308106|1|2010|37.5|81|18.8|20.6|32|34
2690|8403|M|840306203|2|2010|47|37|59|68.9|39|45
2690|8403|M|840307201|2|2010|35|34.5|48.5|54.1|33|38
2690|8403|M|840307106|1|2010|21.5|71.5|8.3|27.9|36|43
2690|8403|M|840307105|1|2010|31.5|73|10|37.8|30|38
2690|8403|M|840307101|1|2010|20|69|3.1|33.3|32|37
2690|8403|M|840308105|1|2010|32|73|30.2|37|43|46
2690|8403|M|840307103|1|2010|19|65|11.8|35.7|34|42
2690|8403|M|840307102|1|2010|30|74|7.1|21.3|42|47
2690|8403|M|840308201|2|2010|48|30|67.6|64.3|37|43
2690|8403|M|840307104|1|2010|25|68.5|6.7|38.9|30|36
2690|8403|M|840308102|1|2010|34|88|14|20|43|45
2690|8403|M|840308202|2|2010|40.5|36.5|59.5|65.1|42|43
2690|8403|M|840308204|2|2010|48|35|52|53.8|25|26
2690|8403|M|840307202|2|2010|47|29|65.5|65.7|29|35
2690|8403|M|840308203|2|2010|35|32|58.7|56.9|46|52
2690|8403|M|840307204|2|2010|47|38|52.2|55.6|23|27
2690|8403|M|840307203|2|2010|42|40|51.5|60|33|40
2690|8403|M|840308104|1|2010|32|74|19.4|38.7|31|31
2690|8403|M|840308103|1|2010|45.5|76|30|39.5|30|38
2690|8403|M|840308107|1|2011|39|83|17.1|34.1|41|44
2690|8403|M|840306207|2|2011|33.5|29|47.7|66|44|47
2690|8403|M|840307207|2|2011|62|38|61.3|61.3|31|31
2690|8403|M|840306208|2|2011|40|39|51.3|67.4|39|43
2690|8403|M|840306108|1|2011|48|66|24.3|50|37|38
2690|8403|M|840308207|2|2011|38|35|60.5|65.9|38|41
2690|8403|M|840308206|2|2011|41.5|33.5|50|59.5|30|37
2690|8403|M|840308108|1|2011|33|83|11.4|30.8|35|39
2690|8403|M|840308208|2|2011|45|32|58.1|61.7|43|48
2690|8403|M|840306203|2|2011|32|37|56.7|76.7|30|30
2690|8403|M|840308106|1|2011|34.5|86|7.7|25.9|26|27
2690|8403|M|840307107|1|2011|49.5|75.5|17.9|30|28|30
2690|8403|M|840306204|2|2011|52.5|34.5|57.9|65.8|38|38
2690|8403|M|840308205|2|2011|42|31.5|70.6|73.7|34|38
2690|8403|M|840306107|1|2011|32.5|67|15|45.2|40|42
2690|8403|M|840307203|2|2011|56|48|64.1|57.1|39|43
2690|8403|M|840306104|1|2011|36|64|27.8|50|36|40
2690|8403|M|840306206|2|2011|31|40|48.6|58.3|35|36
2690|8403|M|840306105|1|2011|32|66.5|26.5|41.7|34|36
2690|8403|M|840307103|1|2011|53|77|33.3|40.4|45|47
2690|8403|M|840307205|2|2011|53|38|51.6|50|31|34
2690|8403|M|840306106|1|2011|36|66|30.8|52.4|39|42
2690|8403|M|840307104|1|2011|33|78|8.3|24.3|36|38
2690|8403|M|840307206|2|2011|65.5|34|70.6|71.4|34|35
2690|8403|M|840307105|1|2011|53.5|77|17.6|27|34|38
2690|8403|M|840308103|1|2011|31|86|8.9|16|45|50
2690|8403|M|840306103|1|2011|33|64|19.5|46.5|41|43
2690|8403|M|840306205|2|2011|31|29|48.4|73|31|37
2690|8403|M|840308104|1|2011|31|87|6.4|20|47|50
2690|8403|M|840308201|2|2011|33|33|65.7|62.2|35|37
2690|8403|M|840308105|1|2011|38|91|5.9|15.8|34|38
2690|8403|M|840307204|2|2011|53.5|32|60.5|73.2|38|42
2690|8403|M|840308202|2|2011|41.5|34.5|58.3|60|36|40
2690|8403|M|840306202|2|2011|32|38|51.6|62.5|31|32
2690|8403|M|840308203|2|2011|33|37|47.1|48.6|34|38
2690|8403|M|840307202|2|2011|55|33|70.7|73.8|41|43
2690|8403|M|840307201|2|2011|49|38|65.9|71.4|41|43
2690|8403|M|840308204|2|2011|27.5|25|50|71.1|34|38
2690|8403|M|840308101|1|2011|36|83|11.8|24.4|34|41
2690|8403|M|840306201|2|2011|37|30|53.1|67.9|49|53
2690|8403|M|840307106|1|2011|45|75|22.2|45.9|36|37
2690|8403|M|840308102|1|2011|38|83|9.7|30.3|31|33
2690|8403|M|840306102|1|2011|34|63|30.8|57.1|39|42
2690|8403|M|840306101|1|2011|34|65.5|28.9|55.8|38|43
2690|8403|M|840307102|1|2011|38.5|84.5|9.5|21.3|42|47
2690|8403|M|840307101|1|2011|37|80|17.8|26.1|45|47
2690|8403|M|840307105|1|2012|30|70|17.1|48.9|41|47
2690|8403|M|840306106|1|2012|35.5|60|26.9|64.7|26|34
2690|8403|M|840306206|2|2012|44|34|55.8|68.9|43|45
2690|8403|M|840306205|2|2012|42|35.5|61.4|80|44|45
2690|8403|M|840306104|1|2012|40|61|28.6|62.5|35|40
2690|8403|M|840307206|2|2012|61|33|60.6|59.5|33|37
2690|8403|M|840307205|2|2012|43.5|42.5|55.3|47.6|38|42
2690|8403|M|840306105|1|2012|59|61|41.5|56.8|41|44
2690|8403|M|840307106|1|2012|38|73|11.4|44.4|35|36
2690|8403|M|840307203|2|2012|58|25|58.1|59.4|31|32
2690|8403|M|840306204|2|2012|38|37.5|52.1|71.2|48|52
2690|8403|M|840307107|1|2012|50.5|78|14.7|30.6|34|36
2690|8403|M|840307204|2|2012|62|23|74.2|78.1|31|32
2690|8403|M|840306202|2|2012|32|22|66.7|78.9|33|38
2690|8403|M|840306207|2|2012|37.5|30.5|63.9|76.9|36|39
2690|8403|M|840308106|1|2012|59.5|80.5|31.8|48|22|25
2690|8403|M|840306203|2|2012|50|28|65.7|76.7|35|43
2690|8403|M|840306107|1|2012|41|57|35.3|68.5|51|54
2690|8403|M|840308107|1|2012|44|88.5|20.6|27.8|34|36
2690|8403|M|840308103|1|2012|43|74|31.4|41|35|39
2690|8403|M|840306103|1|2012|47|57|38.5|66.7|39|42
2690|8403|M|840307207|2|2012|52.5|32.5|61.8|59|34|39
2690|8403|M|840308104|1|2012|57|82.5|31.2|38.8|48|49
2690|8403|M|840307102|1|2012|50|73|17.1|39.5|41|43
2690|8403|M|840306201|2|2012|45|22|84|85.2|25|27
2690|8403|M|840308105|1|2012|37.5|77|17.6|30.6|34|36
2690|8403|M|840307103|1|2012|50|71|25.6|48.8|39|41
2690|8403|M|840307108|1|2012|52.5|74.5|18.8|40|32|35
2690|8403|M|840306101|1|2012|45|61|35.9|66.7|39|42
2690|8403|M|840307104|1|2012|49|68|13.9|43.2|36|37
2690|8403|M|840307201|2|2012|59.5|27.5|64.3|65.9|42|44
2690|8403|M|840306102|1|2012|30|60|21.6|50|37|40
2690|8403|M|840308204|2|2012|48|21|69.4|78.8|49|52
2690|8403|M|840307202|2|2012|54|32|69.7|70.6|33|34
2690|8403|M|840307101|1|2012|45|69|12.8|48.7|39|39
2690|8403|M|840308205|2|2012|36|14|60.6|75.8|33|33
2690|8403|M|840308201|2|2012|52|30|68.6|74.4|35|39
2690|8403|M|840307208|2|2012|41.5|30.5|65.9|62.5|44|48
2690|8403|M|840308206|2|2012|50|37.5|62.5|66.7|48|51
2690|8403|M|840308202|2|2012|24|24|61.3|58.8|31|34
2690|8403|M|840308101|1|2012|56|80.5|35|41.9|40|43
2690|8403|M|840308207|2|2012|47.5|32.5|68.8|73.5|32|34
2690|8403|M|840308203|2|2012|31|22|41.2|55.9|34|34
2690|8403|M|840308102|1|2012|55|74.5|27.3|42.9|44|49
470|8686|E|868604001|1|2010|61|50|70.6|77.8|17|18
470|8686|E|868605004|1|2010|44.5|54|16.7|38.5|12|13
470|8686|E|868605002|1|2010|28|61|15.4|38.5|13|13
470|8686|E|868604001|2|2010|28|37|50|25|2|8
470|8686|E|868605004|2|2010|70|44|71.4|85.7|7|7
470|8686|E|868605002|2|2010|69|54|64.3|52.9|14|17
470|8686|E|868604002|1|2010|46.5|51.5|50|66.7|6|6
470|8686|E|868605005|1|2010|29|57|28.6|42.9|7|7
470|8686|E|868605003|1|2010|61|56|66.7|77.8|9|9
470|8686|E|868604002|2|2010|34|67|20|21.4|5|14
470|8686|E|868605005|2|2010|77|56|62.5|50|8|10
470|8686|E|868605003|2|2010|67|64|46.2|35.7|13|14
470|8686|E|868604003|1|2010|85|60|77.8|70|9|10
470|8686|E|868605006|1|2010|25.5|50|20|45.5|10|11
470|8686|E|868604005|2|2010|34|50|66.7|25|3|8
470|8686|E|868604003|2|2010|29.5|49|25|50|4|13
470|8686|E|868605006|2|2010|29|78|40|28.6|5|7
470|8686|E|868604006|1|2010|51|45|53.3|68.8|15|16
470|8686|E|868604004|1|2010|87|55.5|72.7|63.6|11|12
470|8686|E|868605001|1|2010|22|56|27.3|54.5|11|11
470|8686|E|868604006|2|2010|77|63|50|37.5|2|8
470|8686|E|868604004|2|2010|60.5|36.5|75|38.1|8|22
470|8686|E|868605001|2|2010|73|67|44.4|33.3|9|12
470|8686|E|868604005|1|2010|66.5|49|66.7|92.3|12|13
470|8686|E|868604004|1|2011|50.5|71|30|30|10|10
470|8686|E|868604005|1|2011|9.5|62.5|12.5|37.5|8|8
470|8686|E|868604004|2|2011|54|48|66.7|60|3|10
470|8686|E|868604001|1|2011|32|56|26.7|46.7|15|15
470|8686|E|868604005|2|2011|55|46|66.7|42.9|3|14
470|8686|E|868604003|2|2011|60.5|32|50|35.7|4|14
470|8686|E|868604001|2|2011|14|38|0|33.3|1|9
